datum;wahl;ags;gebiet-nr;gebiet-name;max-schnellmeldungen;anz-schnellmeldungen;A1;A2;A3;A;B_SOLL;B;B1;C;D1;D2;D1_LISTE_EU;D1_LISTE;D1_SUMME_KANDIDATEN;D1_SUMME_LISTE_KANDIDATEN;D1_1;D1_2;D1_3;D1_4;D1_5;D1_6;D1_7;D1_8;D1_9;D1_10;D1_11;D1_12;D1_13;D1_14;D1_15;D1_16;D1_17;D1_18;D1_19;D1_20;D1_21;D1_22;D1_23;D1_24;D1_25;D1_26;D1_27;D1_28;D1_29;D1_30;D1_31;D1_32;D1_33;D1_34;D1_35;D1_36;D1_37;D1_38;D1_39;D1_40;D1_41;D1_42;D1_43;D1_44;D1_45;D1_46;D1_47;D1_48;D1_49;D1_50;D1_51;D1_52;D1_53;D1_54;D1_55;D1_56;D1_57;D1_58;D1_59;D1_60;D1_61;D1_62;D1_63;D1_64;D1_65;D1_66;D1_67;D2_LISTE_EU;D2_LISTE;D2_SUMME_KANDIDATEN;D2_SUMME_LISTE_KANDIDATEN;D2_1;D2_2;D2_3;D2_4;D2_5;D2_6;D2_7;D2_8;D2_9;D2_10;D2_11;D2_12;D2_13;D2_14;D2_15;D2_16;D2_17;D2_18;D2_19;D2_20;D2_21;D2_22;D2_23;D2_24;D2_25;D2_26;D2_27;D2_28;D2_29;D2_30;D2_31;D2_32;D2_33;D2_34;D2_35;D2_36;D2_37;D2_38;D2_39;D2_40;D2_41;D2_42;D2_43;D2_44;D2_45;D2_46;D2_47;D2_48;D2_49;D2_50;D2_51;D2_52;D2_53;D2_54;D3_LISTE_EU;D3_LISTE;D3_SUMME_KANDIDATEN;D3_SUMME_LISTE_KANDIDATEN;D3_1;D3_2;D3_3;D3_4;D3_5;D3_6;D3_7;D3_8;D3_9;D3_10;D3_11;D3_12;D3_13;D3_14;D3_15;D3_16;D3_17;D3_18;D3_19;D3_20;D3_21;D3_22;D3_23;D3_24;D3_25;D3_26;D3_27;D3_28;D3_29;D3_30;D3_31;D3_32;D4_LISTE_EU;D4_LISTE;D4_SUMME_KANDIDATEN;D4_SUMME_LISTE_KANDIDATEN;D4_1;D4_2;D4_3;D4_4;D4_5;D4_6;D4_7;D4_8;D4_9;D4_10;D4_11;D4_12;D4_13;D4_14;D4_15;D4_16;D4_17;D4_18;D4_19;D4_20;D4_21;D5_LISTE_EU;D5_LISTE;D5_SUMME_KANDIDATEN;D5_SUMME_LISTE_KANDIDATEN;D5_1;D5_2;D5_3;D5_4;D5_5;D5_6;D5_7;D5_8;D5_9;D5_10;D5_11;D5_12;D5_13;D5_14;D5_15;D5_16;D5_17;D5_18;D5_19;D5_20;D5_21;D5_22;D5_23;D5_24;D5_25;D5_26;D5_27;D5_28;D6_LISTE_EU;D6_LISTE;D6_SUMME_KANDIDATEN;D6_SUMME_LISTE_KANDIDATEN;D6_1;D6_2;D6_3;D6_4;D6_5;D6_6;D6_7;D6_8;D6_9;D6_10;D6_11;D6_12;D6_13;D7_LISTE_EU;D7_LISTE;D7_SUMME_KANDIDATEN;D7_SUMME_LISTE_KANDIDATEN;D7_1;D7_2;D7_3;D7_4;D7_5;D7_6;D7_7;D7_8;D7_9;D7_10;D7_11;D7_12;D7_13;D7_14;D7_15;D7_16;D7_17;D7_18;D7_19;D8_LISTE_EU;D8_LISTE;D8_SUMME_KANDIDATEN;D8_SUMME_LISTE_KANDIDATEN;D8_1;D8_2;D8_3;D8_4;D8_5;D8_6;D8_7;D8_8;D8_9;D8_10;D8_11;D8_12;D8_13;D8_14;D8_15;D8_16;D8_17;D8_18;D8_19;D8_20;D8_21;D8_22;D8_23;D8_24;D8_25;D8_26;D8_27;D8_28;D8_29;D8_30;D8_31;D8_32;D8_33;D8_34;D8_35;D8_36;D9_LISTE_EU;D9_LISTE;D9_SUMME_KANDIDATEN;D9_SUMME_LISTE_KANDIDATEN;D9_1;D9_2;D9_3;D9_4;D9_5;D9_6;D9_7;D9_8;D9_9;D9_10;D9_11;D9_12;D9_13;D9_14;D9_15;D9_16;D9_17;D10_LISTE_EU;D10_LISTE;D10_SUMME_KANDIDATEN;D10_SUMME_LISTE_KANDIDATEN;D10_1;D10_2;D10_3;D10_4;D10_5;D10_6;D10_7;D10_8;D10_9;D10_10;D10_11;D10_12;D10_13;D12_LISTE_EU;D12_LISTE;D12_SUMME_KANDIDATEN;D12_SUMME_LISTE_KANDIDATEN;D12_1;D12_2;D12_3;D12_4;D12_5;D12_6;D12_7;D12_8;D12_9;D12_10;D12_11;D12_12;D12_13;D12_14;D13_LISTE_EU;D13_LISTE;D13_SUMME_KANDIDATEN;D13_SUMME_LISTE_KANDIDATEN;D13_1;D14_LISTE_EU;D14_LISTE;D14_SUMME_KANDIDATEN;D14_SUMME_LISTE_KANDIDATEN;D14_1;D14_2;D14_3;D14_4;D14_5;D14_6;D15_LISTE_EU;D15_LISTE;D15_SUMME_KANDIDATEN;D15_SUMME_LISTE_KANDIDATEN;D15_1;D15_2;D15_3
26.05.2019;Bürgerschaftswahl;04011000;360-95;360-95 Oberneuland IV Briefwahl;1;1;0;0;0;0;909;909;909;14;895;4455;0;242;395;637;92;10;61;8;0;7;5;16;0;6;1;1;0;1;1;9;1;0;0;0;0;3;0;1;0;0;5;1;0;5;0;7;0;0;0;0;2;0;0;0;0;1;0;4;0;0;2;0;0;0;0;0;0;0;140;0;0;0;0;0;0;0;0;5;0;0;0;0;1187;1352;2539;928;23;3;16;26;4;62;48;47;7;71;1;3;2;0;13;1;0;2;0;4;0;1;1;0;16;0;0;0;0;0;3;3;16;3;2;0;8;0;1;12;1;0;0;1;1;0;1;15;1;1;0;3;1;0;302;127;429;70;8;5;10;6;2;8;2;1;5;0;1;0;0;5;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;137;53;190;30;3;0;6;2;2;0;0;2;2;1;0;0;2;1;0;1;0;0;1;0;0;188;193;381;132;0;7;15;3;7;0;0;1;0;0;0;1;4;0;1;1;1;0;0;0;1;0;3;0;0;13;3;0;109;51;160;19;0;12;0;9;5;0;0;0;0;0;1;5;0;25;6;31;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;8;25;3;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;9;31;3;0;0;2;1;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;7;0;7;0;0;0;0;0;0;0;6;0;6;0;0;0
26.05.2019;Bürgerschaftswahl;04011000;360-96;360-96 Oberneuland III Briefwahl;1;1;0;0;0;0;872;872;872;7;865;4308;0;250;320;570;118;18;59;4;0;5;8;17;0;11;0;0;2;0;0;19;1;2;1;0;1;2;1;0;2;0;8;1;0;0;1;2;0;0;0;0;1;0;1;0;0;2;0;4;0;1;2;0;0;0;1;0;2;0;21;0;0;0;1;0;0;0;0;0;0;0;1;0;1148;1271;2419;808;55;5;15;33;6;40;35;44;4;86;1;0;4;1;8;0;11;2;0;0;0;6;2;2;4;0;0;0;6;0;0;0;1;5;5;0;5;0;0;35;0;0;11;1;0;0;1;18;8;0;0;3;0;0;356;116;472;54;0;11;11;1;4;10;0;0;1;0;0;0;1;0;0;1;0;3;1;0;4;0;1;0;0;1;10;0;1;1;0;0;70;41;111;16;3;7;2;0;1;1;0;0;3;0;0;3;2;0;1;1;1;0;0;0;0;261;226;487;133;16;5;2;1;0;1;0;2;2;2;2;0;6;0;0;0;5;0;0;1;1;0;25;0;2;18;2;0;139;20;159;6;0;3;0;0;2;2;1;0;0;4;0;2;0;9;1;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;14;29;0;2;0;11;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;12;17;29;4;0;0;12;0;1;0;0;0;0;0;0;0;0;0;7;0;7;0;0;0;1;1;0;0;1;0;0;0;0;5;5;10;0;5;0
26.05.2019;Bürgerschaftswahl;04011000;360-97;360-97 Oberneuland II Briefwahl;1;1;0;0;0;0;765;765;765;6;759;3759;0;268;259;527;104;8;33;7;0;5;4;21;0;7;1;1;0;0;1;3;0;0;0;0;0;1;2;0;0;0;5;1;0;0;0;2;0;0;0;5;0;0;1;5;0;1;0;1;0;0;1;0;1;2;0;0;0;0;29;1;0;0;4;0;1;0;0;1;0;0;0;0;957;1225;2182;845;5;11;5;38;2;47;30;23;4;61;0;1;2;1;15;21;3;1;1;5;0;1;5;2;8;0;0;0;4;0;2;2;1;4;2;0;12;1;2;20;0;0;6;1;0;1;1;17;0;2;0;10;0;0;313;95;408;57;1;7;10;0;1;3;8;2;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;55;50;105;28;4;2;14;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;185;159;344;102;4;10;0;6;0;1;0;0;0;1;2;0;1;0;0;0;0;0;0;0;1;0;13;0;0;18;0;0;95;22;117;3;1;7;1;1;0;0;1;0;5;0;0;3;0;1;13;14;6;0;0;0;0;0;0;0;0;0;0;0;3;0;4;0;0;0;0;0;11;2;13;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;15;22;5;0;0;0;8;2;0;0;0;0;0;0;0;0;0;3;0;3;0;0;12;0;12;0;0;0;0;0;0;0;1;3;4;2;0;1
26.05.2019;Bürgerschaftswahl;04011000;360-98;360-98 Oberneuland I Briefwahl;1;1;0;0;0;0;647;647;647;11;636;3148;0;227;243;470;88;8;35;11;0;5;2;4;1;26;0;1;0;0;0;3;0;1;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0;15;1;33;0;0;0;0;0;0;0;0;0;0;0;0;0;892;873;1765;478;27;3;10;41;3;104;41;41;6;51;9;4;2;1;3;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;5;2;0;5;0;0;8;0;0;1;0;0;0;1;11;8;0;0;1;0;0;259;71;330;37;2;7;0;2;3;4;0;2;1;0;8;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;105;25;130;11;1;1;6;0;1;0;1;0;0;0;0;0;3;0;1;0;0;0;0;0;0;114;108;222;80;1;3;2;3;0;0;0;0;2;0;0;0;1;0;0;1;2;0;0;0;1;0;6;0;0;6;0;0;94;25;119;17;0;2;0;2;0;0;1;0;1;0;0;2;0;24;13;37;6;1;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;9;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;13;1;14;0;0;0;1;0;0;0;0;0;0;0;0;0;0;8;21;29;12;0;0;6;0;3;0;0;0;0;0;0;0;0;0;4;1;5;1;0;2;0;2;0;0;0;0;0;0;0;6;0;6;0;0;0
26.05.2019;Bürgerschaftswahl;04011000;371-99;371-99 Ellener Feld Briefwahl;1;1;0;0;0;0;436;436;436;7;429;2132;0;303;329;632;144;13;44;6;0;4;6;19;0;4;0;1;0;0;17;6;1;18;0;0;0;0;5;0;3;0;0;0;0;0;2;1;1;1;1;1;6;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;1;1;17;0;1;0;0;0;0;0;0;0;353;386;739;267;4;1;9;17;1;5;10;4;0;3;0;1;9;0;30;0;0;0;2;0;1;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;2;2;10;0;0;2;0;0;166;58;224;32;0;4;3;1;0;3;1;0;5;5;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;88;55;143;19;2;1;6;3;1;4;1;1;0;0;0;0;10;1;3;1;1;0;0;1;0;100;57;157;27;14;1;2;0;0;1;0;1;1;0;0;0;1;0;0;2;0;0;0;0;0;0;3;0;1;0;3;0;123;22;145;8;3;1;1;0;2;0;1;1;1;1;1;2;0;8;28;36;8;0;0;2;0;0;0;0;1;0;0;0;0;15;1;0;0;1;0;0;1;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;8;30;5;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;1;2;1;0;6;0;6;0;0;0;0;0;0;0;2;0;2;0;0;0
26.05.2019;Bürgerschaftswahl;04011000;372-97;372-97 Ellenerbrok-Schevemoor II Briefwahl;1;1;0;0;0;0;557;557;557;18;539;2671;0;377;578;955;231;23;70;12;3;6;5;12;2;7;1;11;0;0;43;10;0;51;0;0;0;6;1;4;3;0;3;0;0;1;1;3;0;11;1;0;0;1;6;2;10;1;0;1;1;0;4;1;1;0;1;0;3;7;1;0;0;5;2;1;0;5;1;2;0;0;1;0;415;430;845;248;10;2;10;20;0;5;12;7;1;2;0;2;13;1;31;13;0;0;2;0;0;1;0;10;0;0;1;4;0;0;1;0;4;1;1;1;1;0;1;2;1;0;0;0;1;1;1;16;1;1;0;0;1;0;193;55;248;16;1;7;4;0;3;7;1;0;0;2;1;0;0;0;2;0;0;0;0;0;0;3;5;0;0;0;0;2;0;0;1;0;116;76;192;28;3;6;8;0;1;2;5;1;0;0;2;2;5;0;8;1;0;0;2;2;0;69;49;118;39;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;0;0;78;57;135;7;6;7;0;1;0;0;28;1;3;0;1;3;0;12;75;87;26;0;5;0;2;2;0;0;0;0;0;2;0;36;0;0;1;0;1;0;10;1;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;1;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;4;8;0;1;1;0;0;0;0;1;1;0;0;0;0;0;22;16;38;8;0;2;3;1;2;0;0;0;0;0;0;0;0;0;4;2;6;2;0;3;0;3;0;0;0;0;0;0;0;3;0;3;0;0;0
26.05.2019;Bürgerschaftswahl;04011000;372-98;372-98 Ellenerbrok-Schevemoor I Briefwahl;1;1;0;0;0;0;533;533;533;21;512;2528;0;417;440;857;161;9;88;2;3;5;10;10;1;5;1;4;1;1;65;20;0;9;0;1;0;0;1;2;2;2;0;1;0;15;0;6;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;0;2;0;0;1;3;0;0;0;0;3;0;0;1;0;428;399;827;278;4;3;18;24;1;9;12;1;0;2;1;1;9;0;14;1;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;1;7;1;2;0;1;1;0;0;0;0;0;0;0;2;0;0;1;1;0;0;208;103;311;26;1;25;0;1;1;9;3;0;1;1;1;2;4;1;4;0;2;1;0;1;2;1;0;0;0;0;6;2;0;7;1;0;92;70;162;30;6;2;5;1;1;1;4;0;2;1;1;4;5;2;3;0;0;1;1;0;0;54;83;137;54;1;0;0;0;2;0;1;1;1;0;0;0;1;1;3;4;1;0;0;0;4;1;4;0;0;2;2;0;72;36;108;18;0;0;0;5;0;0;7;0;1;3;0;2;0;20;47;67;15;3;2;0;0;0;0;0;0;0;0;0;1;25;1;0;0;0;0;0;6;4;10;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;5;5;10;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;3;1;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;8;12;20;4;0;0;0;6;0;0;1;0;0;0;1;0;0;0;8;0;8;0;0;0;5;5;0;0;0;1;2;2;0;0;2;2;2;0;0
26.05.2019;Bürgerschaftswahl;04011000;373-99;373-99 Tenever Briefwahl;1;1;0;0;0;0;504;504;504;8;496;2463;0;424;522;946;178;14;57;10;1;5;12;11;0;4;2;6;3;1;39;7;7;57;0;0;0;1;5;1;2;0;1;1;2;50;0;1;0;0;1;0;1;0;0;0;1;0;0;6;0;1;7;0;3;0;5;2;5;0;0;0;0;1;4;0;5;0;0;2;0;0;0;0;357;344;701;189;9;1;9;30;1;5;17;8;0;1;0;0;8;0;19;0;0;0;0;1;0;0;0;5;3;0;0;0;0;0;0;5;7;2;0;0;5;0;0;1;0;1;0;0;0;2;3;4;7;0;1;0;0;0;165;92;257;39;2;12;2;0;1;4;0;5;2;0;0;0;2;2;3;0;0;0;0;0;0;10;5;0;0;0;0;1;0;0;2;0;61;70;131;20;0;0;15;2;6;0;16;0;0;7;0;0;1;0;3;0;0;0;0;0;0;44;45;89;29;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;8;0;1;0;0;0;88;36;124;7;2;8;1;0;1;1;7;0;0;1;7;1;0;3;156;159;8;2;0;0;0;0;0;0;0;0;0;1;0;145;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.05.2019;Bürgerschaftswahl;04011000;374-99;374-99 Osterholz Briefwahl;1;1;0;0;0;0;756;756;756;7;749;3714;0;550;496;1046;204;25;84;6;0;10;12;19;0;3;0;7;0;1;16;17;1;19;1;0;0;2;0;6;1;0;0;2;0;0;1;10;1;0;2;0;9;0;11;0;0;8;6;0;0;0;3;0;0;1;0;0;3;1;0;0;0;0;1;0;0;0;0;1;0;2;0;0;639;630;1269;433;9;2;1;23;0;2;20;1;3;4;10;1;34;0;52;0;0;1;0;0;0;0;2;10;0;1;1;0;0;1;1;0;3;1;0;0;1;0;0;2;1;0;0;2;0;0;1;1;2;0;2;0;2;0;276;128;404;59;15;16;3;1;2;5;5;0;0;0;2;0;3;0;1;5;1;1;0;1;1;0;0;0;0;0;1;1;3;0;2;0;123;94;217;54;2;1;13;1;2;2;2;0;0;1;0;0;2;2;9;1;1;0;1;0;0;147;108;255;87;2;2;1;0;5;0;2;2;1;1;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;1;0;0;64;66;130;11;8;9;1;3;1;2;13;2;1;6;6;3;0;20;40;60;21;1;1;1;0;1;1;1;0;0;1;1;0;10;0;0;1;0;0;0;24;5;29;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;13;7;20;1;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;14;1;15;0;0;1;0;0;0;0;0;0;0;0;0;0;0;93;157;250;14;0;6;5;119;2;0;3;2;0;2;1;1;2;0;1;5;6;5;0;8;0;8;0;0;0;0;0;0;0;5;0;5;0;0;0
26.05.2019;Bürgerschaftswahl;04011000;375-99;375-99 Blockdiek Briefwahl;1;1;0;0;0;0;488;488;488;19;469;2317;0;282;645;927;188;16;55;14;3;8;11;33;0;10;4;17;2;0;147;8;0;41;0;9;0;0;1;2;3;0;0;0;1;23;2;4;1;2;2;4;0;0;10;0;0;1;0;0;0;1;1;0;1;0;0;0;1;0;3;0;0;3;2;0;0;0;0;1;0;10;0;0;318;296;614;135;8;4;9;12;1;14;11;8;0;0;0;0;11;0;17;0;0;0;6;1;2;1;6;11;1;0;0;0;0;1;1;1;8;1;1;1;0;0;2;4;1;1;0;2;2;3;4;1;0;0;1;0;3;0;84;101;185;33;11;8;2;0;1;3;0;10;0;7;2;1;0;0;2;0;1;0;0;1;1;1;10;0;1;0;1;0;0;0;5;0;57;66;123;20;12;2;25;0;0;0;1;1;0;1;0;0;2;0;1;1;0;0;0;0;0;72;90;162;54;9;0;6;0;0;9;0;0;1;1;0;0;0;0;0;4;0;0;0;0;0;0;5;1;0;0;0;0;87;29;116;12;1;1;2;1;0;1;11;0;0;0;0;0;0;31;93;124;7;0;2;0;0;4;0;0;0;0;0;0;0;80;0;0;0;0;0;0;13;9;22;3;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;16;27;7;0;0;0;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;0;0;0;0;0;5;0;5;0;0;0
26.05.2019;Bürgerschaftswahl;04011000;381-97;381-97 Sebaldsbrück II Briefwahl;1;1;0;0;0;0;600;600;600;13;587;2903;0;363;386;749;119;17;73;10;0;14;9;30;1;1;3;2;2;0;6;6;2;3;1;0;0;1;0;10;0;1;5;0;0;8;0;5;2;0;0;2;4;0;0;0;0;1;1;16;0;1;3;0;0;4;0;0;16;0;0;0;0;2;0;0;0;0;0;0;0;5;0;0;557;564;1121;364;4;13;10;20;1;4;26;2;0;18;5;0;31;0;22;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;1;1;0;1;0;5;0;0;14;0;2;0;5;2;0;0;1;0;0;226;92;318;36;1;6;1;1;3;12;1;1;1;5;1;0;3;0;5;0;1;0;0;6;6;0;0;0;0;0;0;1;1;0;0;0;132;102;234;50;26;2;0;3;9;0;1;0;0;0;0;0;2;0;0;0;5;0;3;1;0;136;57;193;43;1;0;1;2;0;3;2;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;79;31;110;4;0;6;0;2;12;0;2;1;0;2;2;0;0;29;18;47;4;0;6;0;1;0;0;0;0;0;0;0;0;0;3;1;1;1;1;0;20;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;5;11;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;2;6;8;1;0;0;0;0;0;0;0;5;0;0;0;0;0;56;22;78;6;3;3;0;1;2;0;0;0;1;0;3;3;0;0;2;0;2;0;0;3;0;3;0;0;0;0;0;0;0;7;1;8;0;1;0
26.05.2019;Bürgerschaftswahl;04011000;381-98;381-98 Sebaldsbrück I Briefwahl;1;1;0;0;0;0;603;603;603;12;591;2946;0;439;502;941;182;24;68;12;0;6;10;11;1;13;3;11;3;0;13;7;5;38;0;1;0;5;2;2;2;0;5;5;0;10;0;5;0;1;1;0;1;1;0;0;0;0;1;16;1;1;1;0;0;17;0;0;4;0;0;0;0;1;7;0;1;0;0;2;0;2;0;0;409;407;816;222;8;4;7;12;1;6;18;1;1;0;1;1;51;0;33;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;2;1;1;0;5;1;0;1;0;0;1;14;0;10;1;0;0;0;0;0;0;0;202;116;318;35;1;16;2;5;1;4;4;0;1;1;0;0;2;3;3;0;2;0;1;11;7;6;1;2;5;2;0;0;1;0;0;0;183;115;298;43;2;1;3;4;14;5;1;5;0;5;2;4;0;4;2;2;2;1;14;1;0;92;76;168;40;0;0;0;0;0;6;0;0;5;0;0;0;5;0;9;1;0;1;0;0;2;2;1;1;2;1;0;0;117;43;160;13;1;7;1;2;3;1;6;1;2;0;5;1;0;28;13;41;7;1;0;0;0;0;0;2;1;0;0;1;0;1;0;0;0;0;0;0;31;23;54;3;2;0;1;0;0;0;0;2;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;19;7;26;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;1;0;13;13;26;0;0;0;1;0;0;0;0;12;0;0;0;0;0;46;12;58;7;0;0;0;2;1;2;0;0;0;0;0;0;0;0;7;0;7;0;0;29;3;32;1;2;0;0;0;0;0;1;0;1;0;0;0
26.05.2019;Bürgerschaftswahl;04011000;382-97;382-97 Hastedt II Briefwahl;1;1;0;0;0;0;697;697;697;9;688;3428;0;500;461;961;173;23;59;6;1;9;9;22;1;3;1;5;1;1;0;12;1;13;0;0;1;0;9;11;1;0;1;6;0;1;0;6;0;0;1;5;15;0;2;0;0;0;0;17;3;0;0;1;0;1;1;0;3;0;0;0;0;0;0;0;0;0;1;0;0;35;0;0;430;452;882;314;5;3;6;16;1;0;11;2;0;4;9;0;37;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;6;1;6;2;0;0;0;0;0;0;0;0;1;4;5;4;3;1;1;0;0;0;1;0;418;234;652;86;6;27;9;5;4;14;6;8;4;1;1;3;17;0;11;0;4;0;0;11;2;5;1;0;0;0;0;3;4;1;1;0;276;164;440;74;27;4;8;5;13;19;0;3;0;2;1;2;0;1;0;2;0;1;1;1;0;99;55;154;38;2;1;1;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;1;3;1;1;0;0;76;33;109;11;2;2;0;5;0;1;0;0;1;5;6;0;0;21;16;37;14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;38;22;60;5;0;2;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;12;9;21;0;0;1;1;0;0;0;0;5;0;0;1;0;0;0;0;1;0;35;7;42;2;0;0;5;0;0;0;0;0;0;0;0;0;0;28;2;30;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9;2;11;2;0;8;9;17;1;1;1;4;1;1;0;10;2;12;1;1;0
