Gemeinde;Gemeindename;Gebietsnummer;Gebietsart;Gebietsname;Bezirksnummer;Wahlberechtigte gesamt (A);Wahlberechtigte ohne Wahlschein (A1);Wahlberechtigte mit Wahlschein (A2);Wahlberechtigte nicht im WVZ (A3);Waehler gesamt (B);Waehler ohne Wahlschein;Waehler mit Wahlschein;Stimmzettel ungueltige (C);Stimmzettel gueltige (D1);Stimmen gueltige (D2);D01;D01 Personenstimmen;D01 Listenstimmen;D01_1;D01_2;D01_3;D01_4;D01_5;D01_6;D01_7;D01_8;D01_9;D01_10;D01_11;D01_12;D01_13;D01_14;D01_15;D01_16;D01_17;D01_18;D01_19;D01_20;D01_21;D01_22;D01_23;D01_24;D01_25;D01_26;D01_27;D01_28;D01_29;D01_30;D01_31;D01_32;D01_33;D01_34;D01_35;D01_36;D01_37;D01_38;D01_39;D01_40;D01_41;D01_42;D01_43;D01_44;D01_45;D01_46;D01_47;D01_48;D01_49;D01_50;D01_51;D01_52;D01_53;D02;D02 Personenstimmen;D02 Listenstimmen;D02_1;D02_2;D02_3;D02_4;D02_5;D02_6;D02_7;D02_8;D02_9;D02_10;D02_11;D02_12;D02_13;D02_14;D02_15;D02_16;D02_17;D02_18;D02_19;D02_20;D02_21;D02_22;D02_23;D02_24;D02_25;D02_26;D02_27;D02_28;D02_29;D02_30;D02_31;D02_32;D02_33;D02_34;D02_35;D02_36;D02_37;D02_38;D02_39;D02_40;D02_41;D02_42;D02_43;D02_44;D02_45;D02_46;D02_47;D02_48;D02_49;D02_50;D02_51;D02_52;D02_53;D02_54;D02_55;D02_56;D02_57;D02_58;D02_59;D03;D03 Personenstimmen;D03 Listenstimmen;D03_1;D03_2;D03_3;D03_4;D03_5;D03_6;D03_7;D03_8;D03_9;D03_10;D03_11;D03_12;D03_13;D03_14;D03_15;D03_16;D03_17;D03_18;D03_19;D03_20;D03_21;D03_22;D03_23;D03_24;D03_25;D03_26;D03_27;D03_28;D03_29;D03_30;D03_31;D03_32;D04;D04 Personenstimmen;D04 Listenstimmen;D04_1;D04_2;D04_3;D04_4;D04_5;D04_6;D04_7;D04_8;D04_9;D04_10;D04_11;D04_12;D04_13;D04_14;D04_15;D04_16;D04_17;D04_18;D04_19;D04_20;D04_21;D04_22;D04_23;D04_24;D05;D05 Personenstimmen;D05 Listenstimmen;D05_1;D05_2;D05_3;D05_4;D05_5;D05_6;D05_7;D05_8;D05_9;D05_10;D05_11;D05_12;D05_13;D05_14;D05_15;D05_16;D05_17;D05_18;D05_19;D05_20;D06;D06 Personenstimmen;D06 Listenstimmen;D06_1;D06_2;D06_3;D06_4;D06_5;D06_6;D06_7;D06_8;D06_9;D06_10;D06_11;D06_12;D06_13;D06_14;D06_15;D06_16;D06_17;D06_18;D06_19;D06_20;D07;D07 Personenstimmen;D07 Listenstimmen;D07_1;D07_2;D07_3;D07_4;D07_5;D07_6;D07_7;D07_8;D07_9;D07_10;D07_11;D07_12;D07_13;D07_14;D07_15;D09;D09 Personenstimmen;D09 Listenstimmen;D09_1;D09_2;D09_3;D09_4;D09_5;D09_6;D09_7;D09_8;D09_9;D09_10;D10;D10 Personenstimmen;D10 Listenstimmen;D10_1;D10_2;D10_3;D10_4;D10_5;D11;D11 Personenstimmen;D11 Listenstimmen;D11_1;D11_2;D11_3;D11_4;D12;D12 Personenstimmen;D12 Listenstimmen;D12_1;D12_2;D12_3;D13;D13 Personenstimmen;D13 Listenstimmen;D13_1;D13_2;D13_3;D13_4;D14;D14 Personenstimmen;D14 Listenstimmen;D14_1;D15;D15 Personenstimmen;D15 Listenstimmen;D15_1;D15_2;D16;D16 Personenstimmen;D16 Listenstimmen;D16_1;D16_2;D16_3;D16_4;D16_5;D16_6;
04011000;Bremen;04011000-112-02;STIMMBEZIRK;Bahnhofsvorstadt 02;112-02;1087;757;327;3;223;221;2;6;217;1081;201;53;148;34;3;0;0;0;0;1;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;224;123;101;65;7;13;3;3;1;1;1;1;0;0;2;1;1;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;193;63;130;12;5;4;0;2;0;0;7;1;0;1;0;2;7;0;0;0;8;0;1;1;0;1;0;5;5;0;0;0;0;0;1;135;42;93;26;3;0;4;0;1;4;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;68;17;51;0;6;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;2;0;5;96;24;72;10;1;1;2;0;9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;40;17;23;0;0;1;6;5;4;0;0;0;0;0;0;1;0;0;12;2;10;1;1;0;0;0;0;0;0;0;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;17;0;17;0;0;0;9;0;9;0;0;0;0;3;1;2;1;14;0;14;0;0;61;14;47;8;6;0;0;0;0;
04011000;Bremen;04011000-112-03;STIMMBEZIRK;Bahnhofsvorstadt 03;112-03;1246;887;359;0;358;351;7;9;349;1723;323;115;208;45;12;0;2;2;1;1;1;3;0;0;0;0;0;0;10;0;0;3;0;0;0;0;5;2;1;0;0;0;0;0;0;0;1;3;0;0;17;1;0;0;0;3;0;1;1;0;0;0;0;0;0;0;444;265;179;184;4;20;0;0;0;1;0;3;0;1;1;5;1;2;0;3;0;2;0;0;5;0;0;10;1;2;0;0;0;0;0;0;6;1;0;7;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;3;0;0;0;0;288;92;196;20;4;7;3;4;1;1;5;2;1;7;1;6;18;0;3;2;0;1;2;3;0;0;0;0;0;0;0;1;0;0;0;261;120;141;32;17;1;6;5;0;0;2;4;13;3;1;0;10;1;1;1;0;4;0;2;17;0;0;100;35;65;12;5;2;0;2;0;0;0;0;0;1;0;0;0;0;8;0;0;0;5;71;11;60;1;0;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;25;4;21;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;25;3;22;0;0;0;0;0;0;3;0;0;0;19;0;19;0;0;0;0;0;5;0;5;0;0;0;0;34;4;30;1;2;1;7;2;5;2;0;0;0;8;5;3;5;50;1;49;0;1;63;2;61;1;0;1;0;0;0;
04011000;Bremen;04011000-113;ORTSTEIL;Ostertor;;6289;4046;2243;0;4580;2487;2093;40;4540;22625;3112;1143;1969;536;216;9;3;9;6;100;20;28;7;0;2;8;14;11;7;13;1;2;7;14;1;1;22;14;7;5;3;1;7;1;2;8;1;3;1;1;5;7;2;7;0;9;3;0;1;8;0;0;0;3;0;7;5604;3587;2017;2475;121;309;29;20;3;45;12;39;1;10;32;15;2;20;1;68;6;1;4;31;10;0;7;8;4;1;2;0;5;15;6;11;53;42;1;37;8;1;2;13;7;1;49;0;25;3;15;1;0;0;3;0;1;1;4;0;7;0;4742;1654;3088;278;35;144;48;64;18;44;40;130;17;39;17;45;367;7;18;27;42;12;24;45;12;14;1;61;26;25;26;5;0;5;18;5608;2749;2859;979;680;123;77;32;30;46;18;20;213;16;43;22;64;47;16;29;8;28;2;24;191;26;15;801;171;630;111;8;4;3;8;3;2;1;3;2;5;0;1;2;4;3;4;0;0;7;412;73;339;14;1;2;4;3;3;2;10;2;3;3;1;1;1;0;6;10;1;6;0;397;84;313;7;11;4;11;4;4;1;0;7;2;6;5;9;6;7;236;46;190;17;1;3;0;0;1;6;12;5;1;194;24;170;1;7;1;13;2;81;13;68;5;5;0;3;432;59;373;20;29;10;69;8;61;0;2;0;6;19;6;13;6;264;21;243;8;13;654;121;533;87;9;12;4;6;3;
04011000;Bremen;04011000-113-96;BRIEFWAHLBEZIRK;Ostertor III Briefwahl;113-96;0;0;0;0;482;0;482;4;478;2386;511;149;362;67;21;0;0;1;0;37;6;2;0;0;0;0;0;0;1;1;0;0;0;0;1;0;2;0;1;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;649;416;233;272;20;50;1;1;0;10;0;5;0;0;1;0;0;0;1;19;0;1;2;0;1;0;0;1;1;0;0;0;0;2;0;2;1;3;0;6;0;0;0;2;1;1;4;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;432;144;288;17;0;14;6;11;2;1;4;12;2;3;0;14;24;0;1;7;11;0;5;3;0;0;0;7;0;0;0;0;0;0;0;500;244;256;119;73;5;5;0;1;1;6;0;5;0;0;0;12;5;1;0;1;0;1;1;7;1;0;108;9;99;2;0;0;0;0;1;2;1;1;0;1;0;0;0;1;0;0;0;0;0;43;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3;8;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;15;3;12;0;0;0;0;0;0;0;1;1;1;11;0;11;0;0;0;0;0;8;2;6;0;1;0;1;18;3;15;0;2;1;2;0;2;0;0;0;0;1;1;0;1;24;0;24;0;0;53;5;48;2;2;1;0;0;0;
04011000;Bremen;04011000-113-97;BRIEFWAHLBEZIRK;Ostertor II Briefwahl;113-97;0;0;0;0;800;0;800;4;796;3973;540;181;359;71;28;0;0;5;0;13;1;8;0;0;0;5;8;1;0;0;0;2;0;4;0;0;0;2;1;2;0;1;0;0;0;6;0;2;0;1;1;5;0;7;0;0;0;0;0;6;0;0;0;0;0;1;948;607;341;402;20;56;8;1;0;15;0;13;0;0;3;1;1;2;0;9;0;0;1;2;7;0;5;0;2;0;0;0;0;2;0;0;12;14;0;1;1;1;0;0;0;0;9;0;11;0;5;0;0;0;1;0;0;0;0;0;2;0;848;289;559;47;3;22;15;13;6;9;17;15;4;4;3;6;58;1;7;4;9;1;0;7;3;2;0;9;11;7;3;2;0;0;1;1014;507;507;152;143;23;35;6;4;9;4;6;21;1;6;5;1;6;2;10;2;3;0;7;54;3;4;113;21;92;13;2;0;1;1;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;44;23;21;3;0;1;1;0;0;0;1;0;0;3;1;0;0;0;1;10;1;1;0;99;13;86;1;5;0;0;0;1;0;0;0;0;0;4;0;1;1;31;1;30;0;0;0;0;0;0;1;0;0;0;47;6;41;1;4;1;0;0;10;1;9;1;0;0;0;65;3;62;3;0;0;11;2;9;0;1;0;1;6;0;6;0;50;10;40;3;7;147;36;111;29;4;1;1;0;1;
04011000;Bremen;04011000-113-98;BRIEFWAHLBEZIRK;Ostertor I Briefwahl;113-98;0;0;0;0;787;0;787;4;783;3912;611;242;369;110;56;5;0;1;5;15;7;7;1;0;1;2;1;3;0;1;0;0;1;1;0;0;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;1;0;0;0;0;0;0;0;935;615;320;419;14;53;5;1;0;7;6;7;0;0;7;2;0;9;0;9;0;0;0;1;0;0;2;0;0;0;0;0;0;4;0;1;27;10;0;20;1;0;0;0;2;0;3;0;3;0;1;0;0;0;0;0;0;0;1;0;0;0;837;267;570;39;10;30;20;10;2;15;5;13;0;7;7;3;26;2;7;5;9;1;5;13;1;4;0;8;2;7;10;1;0;1;4;973;537;436;223;136;20;12;6;11;6;0;6;12;2;10;0;9;3;5;2;5;9;0;4;52;1;3;164;54;110;32;3;3;1;5;1;0;0;1;0;1;0;0;0;0;3;0;0;0;4;50;12;38;0;0;0;3;0;0;1;3;0;0;0;0;0;0;0;5;0;0;0;0;65;18;47;2;0;0;2;0;0;0;0;5;0;5;0;3;0;1;19;5;14;5;0;0;0;0;0;0;0;0;0;20;0;20;0;0;0;0;0;13;5;8;3;2;0;0;67;20;47;6;12;2;19;0;19;0;0;0;0;1;0;1;0;26;1;25;1;0;112;14;98;12;2;0;0;0;0;
04011000;Bremen;04011000-113-01;STIMMBEZIRK;Ostertor 01;113-01;1331;924;407;0;510;505;5;2;508;2531;234;89;145;59;13;0;2;0;0;5;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;664;426;238;281;12;26;7;7;1;4;1;6;0;6;3;1;1;0;0;8;1;0;0;25;1;0;0;0;0;1;1;0;0;2;0;2;6;1;0;0;0;0;0;5;0;0;10;0;5;0;0;1;0;0;0;0;0;0;1;0;0;0;526;193;333;27;2;19;4;2;3;1;2;21;7;5;7;2;45;2;0;6;2;6;2;2;3;0;0;3;5;2;0;0;0;3;10;693;272;421;85;46;16;4;4;1;2;1;1;52;0;14;0;1;9;0;2;0;3;0;4;19;2;6;93;28;65;25;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;53;5;48;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;40;9;31;0;2;1;1;1;1;0;0;1;0;0;0;1;1;0;17;3;14;0;0;1;0;0;1;1;0;0;0;29;0;29;0;0;0;0;0;15;0;15;0;0;0;0;51;3;48;1;2;0;9;3;6;0;0;0;3;6;5;1;5;23;1;22;0;1;78;6;72;5;0;1;0;0;0;
04011000;Bremen;04011000-113-02;STIMMBEZIRK;Ostertor 02;113-02;1245;806;439;0;510;505;5;3;507;2520;198;89;109;48;26;1;0;0;0;3;0;0;3;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;536;355;181;273;16;24;0;2;0;1;0;2;0;1;0;3;0;3;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;5;6;0;3;2;0;0;3;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;631;258;373;53;2;17;0;5;0;10;1;21;0;11;0;0;91;1;0;0;3;1;1;10;1;3;1;24;1;0;1;0;0;0;0;733;339;394;77;53;17;10;4;7;17;3;3;52;0;5;17;13;13;1;4;0;6;0;6;14;16;1;56;16;40;7;1;0;0;0;0;0;0;1;0;0;0;0;1;3;0;2;0;0;1;24;5;19;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;55;6;49;0;0;2;3;0;1;0;0;0;0;0;0;0;0;0;42;6;36;0;0;0;0;0;0;1;5;0;0;28;6;22;0;2;0;3;1;6;0;6;0;0;0;0;89;10;79;3;7;0;6;0;6;0;0;0;0;3;0;3;0;44;4;40;3;1;69;12;57;8;0;1;1;1;1;
04011000;Bremen;04011000-113-03;STIMMBEZIRK;Ostertor 03;113-03;1186;726;460;0;512;505;7;4;508;2529;296;115;181;65;12;2;0;1;0;10;2;4;1;0;1;1;0;1;0;0;0;0;0;4;0;0;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;649;421;228;301;12;39;4;2;1;7;1;0;0;2;10;2;0;4;0;3;1;0;0;1;0;0;0;0;0;0;0;0;5;0;0;5;3;8;0;5;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;542;186;356;35;5;13;1;13;1;2;3;16;2;2;0;7;51;0;1;3;3;2;8;2;2;1;0;5;4;1;0;1;0;1;1;611;295;316;113;81;7;4;5;2;0;0;0;27;8;2;0;18;0;1;1;0;6;0;0;16;3;1;100;11;89;7;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;51;6;45;2;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;61;10;51;1;0;0;0;1;0;0;0;0;2;1;1;0;1;3;20;3;17;3;0;0;0;0;0;0;0;0;0;27;7;20;0;0;0;6;1;11;1;10;1;0;0;0;53;6;47;4;1;1;0;0;0;0;0;0;0;0;0;0;0;22;0;22;0;0;86;25;61;19;0;3;2;0;1;
04011000;Bremen;04011000-113-04;STIMMBEZIRK;Ostertor 04;113-04;1235;718;517;0;486;481;5;9;477;2380;383;156;227;68;42;0;0;0;0;15;3;1;2;0;0;0;0;0;4;3;0;0;6;0;0;0;1;0;1;0;1;0;0;1;0;1;0;0;1;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;2;595;410;185;289;24;30;2;5;0;0;2;5;0;0;5;6;0;1;0;8;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;2;0;0;0;3;0;13;0;1;0;2;0;0;0;1;0;0;0;1;0;4;0;490;186;304;43;13;12;2;7;0;3;5;29;1;6;0;11;17;1;0;1;5;0;2;2;1;3;0;3;1;7;9;1;0;0;1;566;301;265;119;99;15;1;4;1;2;3;4;17;5;4;0;2;10;2;2;0;0;0;1;10;0;0;97;17;80;11;1;1;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;36;2;34;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;15;10;0;0;0;5;1;1;1;0;1;0;0;0;5;0;1;40;16;24;3;1;2;0;0;0;3;5;2;0;13;4;9;0;1;0;3;0;4;0;4;0;0;0;0;41;8;33;2;4;2;14;2;12;0;1;0;1;1;0;1;0;21;3;18;0;3;54;15;39;6;1;3;0;5;0;
04011000;Bremen;04011000-113-05;STIMMBEZIRK;Ostertor 05;113-05;1292;872;420;0;493;491;2;10;483;2394;339;122;217;48;18;1;1;1;1;2;1;6;0;0;0;0;2;0;0;8;1;0;0;5;0;0;0;10;3;1;0;0;5;0;1;1;1;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;628;337;291;238;3;31;2;1;1;1;2;1;1;1;3;0;0;1;0;10;1;0;0;2;1;0;0;7;1;0;0;0;0;0;0;1;1;3;0;5;1;0;0;6;1;0;1;0;5;0;2;0;0;0;1;0;0;1;0;0;1;0;436;131;305;17;0;17;0;3;4;3;3;3;1;1;0;2;55;0;2;1;0;1;1;6;1;1;0;2;2;1;3;0;0;0;1;518;254;264;91;49;20;6;3;3;9;1;0;27;0;2;0;8;1;4;8;0;1;1;1;19;0;0;70;15;55;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;20;91;6;0;0;0;3;1;1;0;1;2;0;0;0;1;0;0;0;0;5;0;41;10;31;3;3;1;0;1;0;0;0;0;0;0;0;0;2;0;52;9;43;6;0;0;0;0;0;0;1;2;0;19;1;18;0;0;0;1;0;14;4;10;0;2;0;2;48;6;42;1;1;4;8;1;7;0;0;0;1;1;0;1;0;54;2;52;1;1;55;8;47;6;0;2;0;0;0;
04011000;Bremen;04011000-2;STADTBEZIRK;Süd;;85715;63337;22371;7;50960;30446;20514;1180;49780;246462;62809;26976;35833;13856;3348;163;978;225;56;730;122;658;634;104;68;34;57;106;1295;175;35;450;171;45;119;66;48;883;136;46;27;47;28;33;46;137;320;402;13;37;32;91;30;156;14;386;50;74;273;24;23;4;27;20;15;59;76948;48447;28501;33181;751;3447;245;462;64;120;116;405;651;35;183;82;391;725;31;343;89;310;49;306;145;20;38;42;119;67;42;35;26;303;47;811;54;752;361;803;25;45;28;1285;79;54;240;15;357;18;58;220;22;35;15;34;124;26;44;13;35;24;28460;8585;19875;1424;506;928;502;307;260;245;158;353;115;154;164;122;1752;95;269;58;64;49;71;165;102;95;101;135;134;51;13;30;30;27;106;29765;14702;15063;5365;3502;656;349;260;139;289;93;281;741;112;525;36;719;263;190;196;69;102;31;252;421;63;48;10830;2850;7980;1203;186;157;67;93;180;82;14;5;33;22;170;24;38;11;403;24;25;21;92;17737;4062;13675;964;109;760;65;139;90;363;97;292;45;22;25;270;68;387;142;86;39;43;56;3069;629;2440;71;53;44;37;46;50;32;27;43;14;8;24;11;26;143;2392;530;1862;104;65;110;26;19;13;140;16;17;20;1378;215;1163;38;77;26;32;42;496;141;355;60;42;15;24;2410;273;2137;106;112;55;1096;264;832;88;86;14;76;335;59;276;59;3295;311;2984;199;112;5442;891;4551;382;166;143;83;88;29;
04011000;Bremen;04011000-261;ORTSTEIL;Seehausen;;796;592;204;0;506;319;187;9;497;2450;1418;1028;390;902;71;0;20;5;0;5;1;6;1;0;2;0;0;2;1;0;1;0;3;0;1;0;1;0;0;0;0;0;1;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;510;322;188;262;7;14;3;6;0;0;0;5;1;0;0;0;5;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;3;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;62;25;37;6;1;8;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;73;36;37;13;10;1;0;1;1;1;1;1;3;0;0;0;0;0;0;1;0;0;0;2;0;1;0;77;24;53;16;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;4;207;21;186;13;1;1;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;28;0;0;0;0;0;0;0;0;0;0;11;6;5;0;4;0;0;2;2;0;2;0;0;0;0;4;2;2;2;0;0;2;2;0;0;1;1;0;5;0;5;0;15;3;12;1;2;17;2;15;2;0;0;0;0;0;
04011000;Bremen;04011000-261-99;BRIEFWAHLBEZIRK;Seehausen Briefwahl;261-99;0;0;0;0;184;0;184;1;183;900;550;396;154;330;41;0;11;0;0;2;1;4;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164;107;57;87;2;9;3;1;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;18;15;1;0;7;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;27;18;9;6;3;1;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;24;14;10;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;58;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;23;0;0;0;0;0;0;0;0;0;0;5;1;4;0;1;0;0;0;2;0;2;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;5;3;2;1;2;1;0;1;0;0;0;0;0;0;
04011000;Bremen;04011000-261-01;STIMMBEZIRK;Seehausen 01;261-01;796;592;204;0;322;319;3;8;314;1550;868;632;236;572;30;0;9;5;0;3;0;2;1;0;2;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;346;215;131;175;5;5;0;5;0;0;0;1;1;0;0;0;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;3;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;29;7;22;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;18;28;7;7;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;53;10;43;7;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;149;21;128;13;1;1;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;6;5;1;0;3;0;0;2;0;0;0;0;0;0;0;3;1;2;1;0;0;2;2;0;0;1;1;0;4;0;4;0;10;0;10;0;0;16;2;14;2;0;0;0;0;0;
04011000;Bremen;04011000-271;ORTSTEIL;Strom;;342;228;114;0;254;145;109;3;251;1243;750;646;104;615;20;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;224;179;45;166;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;12;55;5;3;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;34;21;8;11;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;5;0;0;0;0;0;0;50;4;46;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;7;36;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;0;0;0;0;0;0;0;0;0;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;9;0;9;0;0;0;6;0;6;0;0;0;0;0;0;0;0;8;0;8;0;0;4;0;4;0;0;0;0;0;0;
04011000;Bremen;04011000-271-99;BRIEFWAHLBEZIRK;Strom Briefwahl;271-99;0;0;0;0;109;0;109;1;108;532;324;298;26;283;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;99;83;16;79;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;8;18;2;3;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;9;10;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;4;28;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
04011000;Bremen;04011000-271-01;STIMMBEZIRK;Strom 01;271-01;342;228;114;0;145;145;0;2;143;711;426;348;78;332;9;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;96;29;87;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;4;37;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;25;11;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;5;0;0;0;0;0;0;18;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;7;20;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;0;0;0;0;0;0;0;0;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;0;0;0;2;0;2;0;0;0;0;0;0;0;0;8;0;8;0;0;4;0;4;0;0;0;0;0;0;
